2025-06-05 08:25:17,769 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:17,929 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:18,091 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:18,249 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:18,464 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:18,628 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:18,792 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:18,796 - src.video_processor - INFO - Frame 150 | Progress: 20.9% | FPS: 7.6 | Tracks: 0/0
2025-06-05 08:25:18,958 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:19,167 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:19,328 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:19,490 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:19,701 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:19,922 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:20,084 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:20,257 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:20,432 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:20,599 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:20,765 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:20,987 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:21,149 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:21,326 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
